<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.91@@2.91,7298011136.0,100278.0,65536.0,✓,✗,37.13 ± 3.27 / 56.71 ± 2.08@@37.13,53.75 ± 2.45 / 45.85 ± 2.80@@53.75,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,68.85 ± 0.70 / 44.43 ± 1.24@@68.85,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,2.93@@2.93,7241732096.0,32000.0,32768.0,✓,✗,27.39 ± 3.86 / 43.41 ± 2.41@@27.39,58.10 ± 2.18 / 52.95 ± 1.97@@58.10,6.59 ± 2.98 / 40.62 ± 3.58@@6.59,64.02 ± 2.29 / 40.54 ± 3.63@@64.02,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,2.95@@2.95,21948655808.0,103424.0,131072.0,✓,✗,15.61 ± 3.98 / 33.83 ± 3.67@@15.61,54.81 ± 1.12 / 46.19 ± 1.66@@54.81,18.77 ± 1.99 / 53.12 ± 2.28@@18.77,64.19 ± 1.31 / 39.75 ± 1.20@@64.19,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,2.96@@2.96,108641793536.0,200000.0,?,✓,✗,40.05 ± 4.38 / 54.91 ± 5.85@@40.05,70.60 ± 0.89 / 67.52 ± 0.66@@70.60,13.38 ± 6.86 / 50.34 ± 5.31@@13.38,25.52 ± 2.92 / 0.09 ± 0.01@@25.52,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/TildeAI/TildeOpen-30b'>TildeAI/TildeOpen-30b#slow-tokenizer</a>,🧠,2.96@@2.96,30677882880.0,131072.0,65536.0,✓,✗,29.53 ± 2.78 / 48.50 ± 2.31@@29.53,61.36 ± 2.48 / 57.01 ± 2.36@@61.36,0.22 ± 0.44 / 33.31 ± 0.27@@0.22,63.03 ± 1.79 / 36.45 ± 3.70@@63.03,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,2.96@@2.96,12187325040.0,262144.0,8192.0,✓,✗,33.34 ± 3.99 / 53.68 ± 4.07@@33.34,52.86 ± 2.41 / 48.64 ± 1.85@@52.86,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,67.45 ± 1.05 / 43.14 ± 1.99@@67.45,16.5.0.dev0@@160500,15.5.0.dev0@@150500,16.5.0.dev0@@160500,15.5.0@@150500
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,2.98@@2.98,7504568320.0,128167.0,32768.0,✓,✗,38.89 ± 2.06 / 58.28 ± 1.43@@38.89,58.87 ± 1.43 / 51.47 ± 1.85@@58.87,13.26 ± 1.57 / 50.24 ± 0.98@@13.26,36.73 ± 0.65 / 0.00 ± 0.00@@36.73,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,2.98@@2.98,7241732096.0,32000.0,32768.0,✗,✗,39.56 ± 2.24 / 55.47 ± 2.09@@39.56,54.13 ± 1.89 / 46.95 ± 1.56@@54.13,14.15 ± 1.02 / 52.62 ± 2.25@@14.15,40.31 ± 2.24 / 11.38 ± 3.04@@40.31,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.6.1@@150601
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,2.99@@2.99,8028033024.0,256000.0,8192.0,✗,✗,34.28 ± 3.12 / 51.10 ± 2.81@@34.28,48.72 ± 3.56 / 45.18 ± 2.73@@48.72,7.00 ± 3.39 / 41.98 ± 5.88@@7.00,60.89 ± 1.33 / 33.04 ± 2.39@@60.89,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/Twitter/twhin-bert-large'>Twitter/twhin-bert-large</a>,🔍,3.01@@3.01,561713298.0,250002.0,512.0,✓,✗,33.72 ± 4.09 / 54.40 ± 3.50@@33.72,83.64 ± 0.93 / 83.97 ± 1.02@@83.64,4.87 ± 5.49 / 46.51 ± 5.81@@4.87,24.19 ± 6.82 / 12.22 ± 4.99@@24.19,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,3.01@@3.01,3075098624.0,128256.0,65536.0,✓,✗,34.38 ± 2.20 / 50.71 ± 1.87@@34.38,54.98 ± 2.12 / 50.11 ± 2.25@@54.98,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,61.02 ± 1.90 / 38.46 ± 2.85@@61.02,16.5.0.dev0@@160500,15.11.0@@151100,16.5.0.dev0@@160500,15.11.0@@151100
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,3.01@@3.01,7002656768.0,64256.0,16384.0,✓,✗,32.13 ± 3.21 / 53.44 ± 2.14@@32.13,52.51 ± 2.11 / 48.37 ± 1.90@@52.51,6.46 ± 0.80 / 43.77 ± 3.56@@6.46,60.12 ± 2.01 / 37.64 ± 2.34@@60.12,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.02@@3.02,7799574528.0,100096.0,4096.0,✓,✗,34.39 ± 1.89 / 48.71 ± 1.96@@34.39,52.25 ± 3.52 / 49.26 ± 2.90@@52.25,3.31 ± 2.43 / 35.85 ± 1.48@@3.31,58.25 ± 2.06 / 37.74 ± 2.01@@58.25,15.5.0.dev0@@150500,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,3.03@@3.03,20066993152.0,49152.0,8192.0,✓,✗,25.04 ± 1.22 / 37.95 ± 1.26@@25.04,61.98 ± 1.66 / 56.83 ± 1.66@@61.98,7.37 ± 1.26 / 50.86 ± 1.69@@7.37,55.96 ± 1.50 / 32.33 ± 1.87@@55.96,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.05@@3.05,310266624.0,128256.0,8192.0,✓,✗,22.44 ± 2.94 / 44.82 ± 3.01@@22.44,57.39 ± 5.48 / 59.37 ± 5.22@@57.39,36.22 ± 6.51 / 66.77 ± 3.96@@36.22,17.86 ± 4.34 / 5.73 ± 2.50@@17.86,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.05@@3.05,4619184640.0,128004.0,65536.0,✓,✗,35.89 ± 2.45 / 52.54 ± 3.38@@35.89,49.32 ± 2.62 / 43.44 ± 2.11@@49.32,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,61.63 ± 1.27 / 37.58 ± 2.27@@61.63,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,3.05@@3.05,13716198400.0,100352.0,4096.0,✓,✗,21.14 ± 2.87 / 32.33 ± 3.68@@21.14,42.90 ± 3.60 / 43.24 ± 2.63@@42.90,13.05 ± 3.27 / 52.07 ± 3.58@@13.05,69.89 ± 0.82 / 43.99 ± 2.01@@69.89,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,3.06@@3.06,3374295552.0,49155.0,4096.0,✓,✗,29.53 ± 3.68 / 44.08 ± 4.26@@29.53,47.49 ± 2.67 / 40.08 ± 2.25@@47.49,4.87 ± 1.23 / 50.17 ± 1.52@@4.87,62.81 ± 1.12 / 37.79 ± 1.72@@62.81,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,3.07@@3.07,13015866880.0,32000.0,4096.0,✓,✗,26.76 ± 4.63 / 46.63 ± 3.06@@26.76,54.73 ± 3.13 / 51.66 ± 2.99@@54.73,1.61 ± 2.11 / 33.93 ± 0.54@@1.61,63.41 ± 1.78 / 36.54 ± 3.17@@63.41,15.4.1@@150401,15.6.1.dev0@@150601,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/LumiOpen/Viking-33B'>LumiOpen/Viking-33B</a>,🧠,3.07@@3.07,33119034368.0,131072.0,4096.0,✓,✗,30.30 ± 1.80 / 42.10 ± 1.99@@30.30,50.19 ± 2.15 / 45.90 ± 2.23@@50.19,6.34 ± 1.20 / 49.06 ± 2.08@@6.34,57.32 ± 1.30 / 35.02 ± 2.09@@57.32,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,3.08@@3.08,?,65024.0,?,✓,✗,29.84 ± 2.26 / 44.92 ± 2.72@@29.84,48.41 ± 3.53 / 43.16 ± 2.94@@48.41,24.09 ± 3.08 / 53.72 ± 5.10@@24.09,34.68 ± 0.96 / 0.00 ± 0.00@@34.68,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/ibm-granite/granite-3b-code-base-2k'>ibm-granite/granite-3b-code-base-2k</a>,🧠,3.10@@3.10,3482503680.0,49152.0,2048.0,✓,✗,31.17 ± 2.88 / 50.35 ± 3.37@@31.17,51.69 ± 2.51 / 47.98 ± 2.59@@51.69,2.93 ± 2.06 / 40.85 ± 4.20@@2.93,56.38 ± 1.54 / 34.88 ± 1.93@@56.38,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,3.14@@3.14,40433885184.0,256000.0,32768.0,✓,✗,20.17 ± 2.24 / 31.76 ± 2.21@@20.17,58.73 ± 1.58 / 54.82 ± 1.45@@58.73,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,65.25 ± 1.35 / 39.82 ± 3.17@@65.25,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-8B'>deepseek-ai/DeepSeek-R1-Distill-Llama-8B</a>,🤔,3.14@@3.14,8030261248.0,128256.0,131072.0,✓,✗,39.69 ± 1.73 / 57.49 ± 1.08@@39.69,49.12 ± 0.54 / 40.74 ± 0.69@@49.12,11.42 ± 1.24 / 55.47 ± 0.69@@11.42,37.90 ± 1.12 / 16.97 ± 1.32@@37.90,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,3.15@@3.15,4619189760.0,128005.0,65536.0,✓,✗,38.23 ± 2.88 / 57.41 ± 2.32@@38.23,54.78 ± 1.89 / 48.76 ± 1.32@@54.78,18.77 ± 2.69 / 51.10 ± 5.30@@18.77,19.91 ± 2.67 / 2.40 ± 2.60@@19.91,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.17@@3.17,7298617344.0,100352.0,4096.0,✓,✗,17.42 ± 2.15 / 27.28 ± 2.41@@17.42,44.30 ± 1.35 / 42.31 ± 1.11@@44.30,7.89 ± 2.37 / 42.51 ± 3.38@@7.89,69.06 ± 0.66 / 45.70 ± 0.89@@69.06,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/kurakurai/Luth-0.6B-Instruct'>kurakurai/Luth-0.6B-Instruct</a>,📝,3.17@@3.17,596049920.0,151936.0,40960.0,✗,✗,33.31 ± 2.75 / 54.00 ± 2.11@@33.31,49.25 ± 1.89 / 42.08 ± 2.60@@49.25,0.52 ± 1.39 / 40.31 ± 1.69@@0.52,53.59 ± 0.59 / 26.83 ± 1.33@@53.59,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,3.18@@3.18,277453570.0,250002.0,514.0,✓,✗,27.15 ± 8.85 / 48.24 ± 7.69@@27.15,82.10 ± 0.70 / 82.82 ± 0.62@@82.10,2.76 ± 2.03 / 47.16 ± 3.80@@2.76,21.30 ± 3.30 / 8.10 ± 1.86@@21.30,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,3.19@@3.19,7002656768.0,64256.0,16384.0,✓,✗,31.75 ± 2.77 / 53.52 ± 1.74@@31.75,46.51 ± 2.12 / 43.75 ± 1.88@@46.51,4.18 ± 1.25 / 40.99 ± 3.50@@4.18,54.75 ± 2.71 / 33.32 ± 2.93@@54.75,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,3.21@@3.21,7452725248.0,250680.0,4096.0,✗,✗,33.08 ± 3.34 / 48.78 ± 4.43@@33.08,43.84 ± 1.88 / 32.22 ± 1.47@@43.84,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,59.32 ± 0.70 / 34.54 ± 1.54@@59.32,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,3.22@@3.22,32233522176.0,100278.0,65536.0,✓,✗,2.96 ± 1.85 / 16.21 ± 0.34@@2.96,69.45 ± 1.10 / 63.82 ± 1.18@@69.45,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,71.03 ± 1.16 / 44.47 ± 2.42@@71.03,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,3.23@@3.23,751632384.0,151936.0,40960.0,✓,✗,33.32 ± 1.56 / 52.58 ± 1.51@@33.32,45.55 ± 0.98 / 38.59 ± 1.44@@45.55,4.52 ± 1.99 / 48.29 ± 1.05@@4.52,48.55 ± 0.71 / 29.56 ± 0.79@@48.55,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,3.24@@3.24,4300079472.0,262144.0,8192.0,✓,✗,29.62 ± 2.87 / 43.00 ± 2.43@@29.62,38.78 ± 2.83 / 35.96 ± 2.66@@38.78,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,63.40 ± 1.64 / 36.67 ± 3.22@@63.40,16.5.0.dev0@@160500,15.6.1@@150601,16.5.0.dev0@@160500,15.6.1@@150601
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,3.24@@3.24,11168796672.0,32128.0,32768.0,✓,✗,10.56 ± 2.56 / 20.83 ± 1.79@@10.56,61.75 ± 1.90 / 56.17 ± 1.51@@61.75,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,68.80 ± 1.20 / 45.02 ± 2.19@@68.80,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/sentence-transformers/stsb-xlm-r-multilingual'>sentence-transformers/stsb-xlm-r-multilingual</a>,🔍,3.25@@3.25,278044162.0,250002.0,512.0,✓,✗,40.93 ± 2.08 / 60.12 ± 1.53@@40.93,75.60 ± 0.60 / 77.04 ± 0.49@@75.60,-0.02 ± 1.29 / 49.03 ± 0.63@@-0.02,12.59 ± 0.43 / 3.32 ± 0.43@@12.59,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-base'>ibm-granite/granite-3.0-3b-a800m-base</a>,🧠,3.25@@3.25,3374286336.0,49152.0,4096.0,✓,✗,23.70 ± 2.59 / 37.45 ± 3.30@@23.70,44.12 ± 3.75 / 37.51 ± 2.78@@44.12,4.28 ± 2.31 / 45.12 ± 3.97@@4.28,59.26 ± 1.83 / 37.31 ± 2.41@@59.26,15.7.2.dev0@@150702,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/sentence-transformers/paraphrase-xlm-r-multilingual-v1'>sentence-transformers/paraphrase-xlm-r-multilingual-v1</a>,🔍,3.25@@3.25,278044162.0,250002.0,512.0,✓,✗,38.92 ± 2.23 / 58.97 ± 1.68@@38.92,75.38 ± 0.81 / 77.34 ± 0.63@@75.38,1.82 ± 2.94 / 47.35 ± 3.45@@1.82,12.45 ± 0.65 / 2.62 ± 0.45@@12.45,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,3.26@@3.26,22637328384.0,128000.0,32768.0,✓,✗,13.04 ± 3.25 / 22.49 ± 2.17@@13.04,58.75 ± 1.51 / 52.50 ± 1.52@@58.75,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,65.82 ± 1.40 / 42.82 ± 1.74@@65.82,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/Twitter/twhin-bert-base'>Twitter/twhin-bert-base</a>,🔍,3.26@@3.26,279080594.0,250002.0,512.0,✓,✗,31.19 ± 4.17 / 52.34 ± 3.37@@31.19,81.68 ± 0.98 / 82.60 ± 0.88@@81.68,1.48 ± 1.31 / 44.94 ± 3.73@@1.48,15.03 ± 0.58 / 5.25 ± 0.30@@15.03,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,3.27@@3.27,8053338176.0,131072.0,65536.0,✓,✗,28.04 ± 2.47 / 41.95 ± 2.03@@28.04,41.49 ± 2.24 / 39.79 ± 2.00@@41.49,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,62.36 ± 1.33 / 36.59 ± 2.85@@62.36,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,3.29@@3.29,14659507200.0,100352.0,32768.0,✓,✗,26.93 ± 7.25 / 41.98 ± 8.71@@26.93,37.31 ± 5.87 / 33.71 ± 5.55@@37.31,2.42 ± 2.05 / 34.88 ± 0.81@@2.42,60.54 ± 4.83 / 33.59 ± 2.94@@60.54,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-7B</a>,🤔,3.33@@3.33,7615616512.0,152064.0,131072.0,✓,✗,29.30 ± 2.40 / 51.07 ± 1.44@@29.30,51.51 ± 1.66 / 38.04 ± 1.76@@51.51,4.28 ± 1.63 / 49.69 ± 0.97@@4.28,39.81 ± 0.99 / 21.24 ± 0.97@@39.81,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.34@@3.34,395881664.0,50368.0,8192.0,✓,✗,16.99 ± 2.70 / 41.05 ± 2.23@@16.99,59.62 ± 1.79 / 63.35 ± 1.36@@59.62,20.83 ± 7.68 / 59.62 ± 4.10@@20.83,22.45 ± 4.62 / 9.44 ± 2.61@@22.45,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200
<a href='https://hf.co/sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking'>sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking</a>,🔍,3.34@@3.34,134734080.0,119547.0,512.0,✓,✗,36.39 ± 4.07 / 56.99 ± 2.91@@36.39,73.91 ± 0.48 / 75.64 ± 0.74@@73.91,0.42 ± 1.49 / 44.59 ± 4.33@@0.42,11.55 ± 0.45 / 2.23 ± 0.19@@11.55,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/OpenLLM-France/Lucie-7B'>OpenLLM-France/Lucie-7B</a>,📝,3.34@@3.34,6706960384.0,65024.0,32000.0,✓,✗,41.13 ± 1.89 / 58.13 ± 2.02@@41.13,41.80 ± 1.43 / 39.60 ± 1.37@@41.80,2.69 ± 3.17 / 42.23 ± 4.80@@2.69,31.53 ± 1.47 / 0.33 ± 0.31@@31.53,15.8.0@@150800,15.8.0@@150800,15.8.0@@150800,15.8.0@@150800
<a href='https://hf.co/sentence-transformers/quora-distilbert-multilingual'>sentence-transformers/quora-distilbert-multilingual</a>,🔍,3.34@@3.34,134734080.0,119547.0,512.0,✓,✗,36.39 ± 4.07 / 56.99 ± 2.91@@36.39,74.09 ± 0.51 / 75.77 ± 0.72@@74.09,0.42 ± 1.49 / 44.59 ± 4.33@@0.42,11.55 ± 0.43 / 2.22 ± 0.18@@11.55,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_1t-tokens_llama'>TrustLLMeu/baseline-7-8b_1t-tokens_llama</a>,🧠,3.35@@3.35,7799574528.0,100096.0,4096.0,✓,✗,19.77 ± 3.30 / 32.29 ± 3.41@@19.77,44.85 ± 3.81 / 42.10 ± 3.73@@44.85,2.86 ± 1.67 / 41.92 ± 3.58@@2.86,55.05 ± 2.41 / 33.64 ± 2.61@@55.05,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.36@@3.36,2424375168.0,99000.0,28723.0,✗,✗,29.56 ± 3.82 / 42.99 ± 5.68@@29.56,41.02 ± 2.60 / 35.62 ± 1.75@@41.02,6.42 ± 1.81 / 48.66 ± 1.86@@6.42,41.24 ± 4.82 / 14.60 ± 4.98@@41.24,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,3.37@@3.37,1170340608.0,65536.0,128000.0,✗,✗,32.04 ± 4.95 / 50.91 ± 5.12@@32.04,47.49 ± 2.35 / 41.39 ± 1.83@@47.49,1.27 ± 1.24 / 36.92 ± 1.51@@1.27,40.02 ± 1.87 / 4.43 ± 2.80@@40.02,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,3.38@@3.38,70599864480.0,131072.0,65536.0,✓,✗,6.64 ± 3.57 / 18.83 ± 1.97@@6.64,56.60 ± 1.93 / 51.49 ± 1.61@@56.60,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,67.42 ± 0.89 / 41.41 ± 2.47@@67.42,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/LumiOpen/Viking-13B'>LumiOpen/Viking-13B</a>,🧠,3.39@@3.39,14030361600.0,131072.0,4096.0,✓,✗,28.31 ± 1.76 / 39.78 ± 0.79@@28.31,44.28 ± 3.36 / 41.23 ± 2.84@@44.28,0.57 ± 1.25 / 39.80 ± 3.70@@0.57,47.69 ± 2.62 / 28.80 ± 2.39@@47.69,15.4.1@@150401,15.6.1.dev0@@150601,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,3.39@@3.39,3482503680.0,49152.0,2048.0,✓,✗,18.38 ± 2.36 / 31.51 ± 3.27@@18.38,48.47 ± 1.66 / 45.91 ± 1.65@@48.47,1.47 ± 1.37 / 41.37 ± 2.68@@1.47,57.68 ± 0.89 / 36.14 ± 1.27@@57.68,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
